District,date,Vehicle,Industry,Residential,Sum_of_Sources,Vehicle_percentage,Industry_percentage,Residential_percentage
Layyah,2024-11-24 19:00:00,267.3199997901917,140.79999990463259,72.49499993324278,480.61499962806704,55.62040302467928,29.29579809485624,15.083798880464489
Layyah,2024-11-24 20:00:00,253.32000064849854,133.0400005340576,68.73000030517578,455.09000148773197,55.66371483011528,29.233777955819146,15.102507214065557
Layyah,2024-11-24 21:00:00,238.63000011444095,125.28000011444092,64.92500009536744,428.83500032424934,55.64611095969517,29.214033374075022,15.1398556662298
Layyah,2024-11-24 22:00:00,223.84999971389772,117.60999975204469,61.099999856948855,402.55999932289126,55.60661766951882,29.215520655272638,15.177861675208536
Layyah,2024-11-24 23:00:00,209.07999992370608,109.91999988555911,57.28499994277956,376.28499975204477,55.56426646331387,29.21190054293728,15.223832993748845
Bahawalpur,2024-11-24 00:00:00,122.71000003814697,70.13000001907349,33.925000023841854,226.7650000810623,54.11328908530042,30.926289327719854,14.960421586979733
Bahawalpur,2024-11-24 01:00:00,116.84000010490418,66.79000022411347,32.27500004768372,215.90500037670137,54.116393738471544,30.934901974285577,14.948704287242883
Bahawalpur,2024-11-24 02:00:00,109.21999993324279,63.87999985218048,30.40499997138977,203.50499975681305,53.66944304255908,31.38989210511614,14.940664852324767
Bahawalpur,2024-11-24 03:00:00,105.51999998092651,62.809999990463254,29.754999995231632,198.0849999666214,53.27006083181831,31.708609940705827,15.021329227475851
Bahawalpur,2024-11-24 04:00:00,108.80000019073488,64.8400004386902,31.26500010490418,204.90500073432924,53.09777692141352,31.643932654800782,15.2582904237857
Bahawalpur,2024-11-24 05:00:00,117.60000014305115,71.76000030040741,34.810000073909755,224.1700005173683,52.4601864083681,32.01141996466542,15.528393626966485
Bahawalpur,2024-11-24 06:00:00,126.31999986171722,77.64999970197677,38.02999994158745,241.99999950528144,52.19834715700501,32.086776801948766,15.714876041046221
Bahawalpur,2024-11-24 07:00:00,134.03999992609025,82.5599997341633,40.690000000596044,257.2899996608496,52.09685572807996,32.08830496443348,15.814839307486544
Bahawalpur,2024-11-24 08:00:00,142.01000007390977,87.4300000369549,43.2300000756979,272.67000018656256,52.081270391588966,32.06440018232102,15.854329426090018
Bahawalpur,2024-11-24 09:00:00,149.83000007867815,90.29000003933908,45.285000076889986,285.4050001949072,52.49732834966348,31.635745686893618,15.866925963442899
Bahawalpur,2024-11-24 10:00:00,160.36000015735627,95.1200004220009,47.91500003933906,303.39500061869626,52.85518872438346,31.35186810198852,15.792943173628016
Bahawalpur,2024-11-24 11:00:00,173.3900000810623,102.55000015497208,51.265000039339064,327.20500027537344,52.991244001509294,31.34120813210884,15.66754786638187
Bahawalpur,2024-11-24 12:00:00,188.2000000476837,119.90000002384186,56.79500004053116,364.89500011205666,51.57648090269497,32.85876758711997,15.56475151018507
Bahawalpur,2024-11-24 13:00:00,195.72999980449674,125.62999967336654,58.93999988436699,380.2999993622303,51.46726272225594,33.03444645912443,15.498290818619614
Bahawalpur,2024-11-24 14:00:00,200.49999985694888,130.09999992847446,60.419999849796305,391.0199996352196,51.27614956881853,33.27195541144801,15.451895019733463
Bahawalpur,2024-11-24 15:00:00,202.06999983787537,133.23999946117402,61.13999999761582,396.4499992966652,50.96985753471159,33.60827335037273,15.421869114915673
Bahawalpur,2024-11-24 16:00:00,199.4400007724762,134.01000130176544,60.78000046014786,394.2300025343895,50.58975711902563,33.99284692698534,15.417395953989042
Bahawalpur,2024-11-24 17:00:00,193.74000015258792,132.6300003051758,59.570000076293944,385.9400005340576,50.19951284772078,34.365445437540686,15.435041714738542
Bahawalpur,2024-11-24 18:00:00,186.97000052928925,129.74000095129014,57.85000030398369,374.5600017845631,49.91723612731863,34.637975313208464,15.444788559472899
Bahawalpur,2024-11-24 19:00:00,179.0700003385544,125.58000062704087,55.570000189542775,360.22000115513805,49.71128748107279,34.86202882247969,15.426683696447526
Bahawalpur,2024-11-24 20:00:00,169.93999996185303,120.66999998092653,52.839999961853025,343.4499999046326,49.480273696037585,35.13466298280202,15.385063321160391
Bahawalpur,2024-11-24 21:00:00,163.37999997138974,117.38999998569489,50.84999996423722,331.61999992132183,49.26723358366573,35.39895061020027,15.333815806134005
Bahawalpur,2024-11-24 22:00:00,160.09999990463254,115.98999972343445,49.75999996662141,325.8499995946884,49.13303670516324,35.59613314951962,15.270830145317124
Bahawalpur,2024-11-24 23:00:00,157.95999984741212,115.21999969482422,48.954999923706055,322.1349994659424,49.03534235934905,35.767612921863154,15.197044718787783
Jhelum,2024-11-24 00:00:00,182.2999997138977,63.89999988079072,32.19999995231629,278.3999995470047,65.48132184286099,22.952586201424158,11.56609195571485
Jhelum,2024-11-24 01:00:00,207.4100002288818,70.76500012874604,35.55000004768371,313.72500040531156,66.11204078760764,22.556379006238718,11.331580206153639
Jhelum,2024-11-24 02:00:00,246.079999256134,81.86999957561494,41.0599997997284,369.00999863147734,66.68653970590347,22.18639057999532,11.127069714101209
Jhelum,2024-11-24 03:00:00,265.9800004005432,87.42000021934508,43.93000011444092,397.3300007343292,66.94183673746501,22.001862446273623,11.056300816261363
Jhelum,2024-11-24 04:00:00,254.83999986648558,85.63499994277954,43.519999980926514,383.9949997901916,66.36544746825501,22.301071625820406,11.333480905924583
Jhelum,2024-11-24 05:00:00,224.864999628067,78.03499972820283,40.3649998664856,343.2649992227555,65.50769817407019,22.7331653110265,11.759136514903307
Jhelum,2024-11-24 06:00:00,200.09000000953674,72.33500003814696,38.14000000953674,310.5650000572204,64.42773653588489,23.291420483576548,12.280842980538564
Jhelum,2024-11-24 07:00:00,184.09999949932097,70.54999969005586,37.6699998140335,292.3199990034103,62.97892724649783,24.13451010214077,12.886562651361405
Jhelum,2024-11-24 08:00:00,168.95500042438505,67.94500029087067,36.69500014781952,273.59500086307526,61.753686979441966,24.83415269889188,13.412160321666141
Jhelum,2024-11-24 09:00:00,172.13500010967255,69.4650000333786,37.55500004291535,279.1550001859665,61.66287546166117,24.884024999409878,13.453099538928944
Jhelum,2024-11-24 10:00:00,212.05499958992004,79.99499974250793,42.60499987602233,334.65499920845036,63.36525678429652,23.90372172288409,12.731021492819378
Jhelum,2024-11-24 11:00:00,272.06000022888185,95.61500005722046,50.060000038146974,417.7350003242493,65.12741331650608,22.88891282344149,11.983673860052424
Jhelum,2024-11-24 12:00:00,311.1950001716614,106.45500011444094,54.47500009536744,472.12500038146976,65.91368809536047,22.548054017140995,11.538257887498538
Jhelum,2024-11-24 13:00:00,312.9750004768371,107.22500028610229,54.735000133514404,474.9350008964538,65.89849134851876,22.576773681390495,11.524734970090746
Jhelum,2024-11-24 14:00:00,293.5249998092651,101.34999980926514,51.59499988555909,446.4699995040894,65.74349903359557,22.7002933952647,11.556207571139728
Jhelum,2024-11-24 15:00:00,285.08000011444096,98.74500007629395,50.03999996185303,433.8650001525879,65.70707478459427,22.759383688835438,11.533541526570302
Jhelum,2024-11-24 16:00:00,301.9100002288818,103.59000015258789,52.17000007629396,457.67000045776365,65.96674458166584,22.63421243450012,11.399042983834047
Jhelum,2024-11-24 17:00:00,328.589998626709,111.03499927520755,55.58999977111816,495.21499767303476,66.35299822717813,22.42157442665303,11.225427346168825
Jhelum,2024-11-24 18:00:00,352.05500106811525,117.19500064849854,58.375000381469725,527.6250020980835,66.72447281083726,22.211798186681158,11.063729002481582
Jhelum,2024-11-24 19:00:00,372.4249992370605,122.14999942779542,60.61499977111817,555.1899984359741,67.08063911205517,22.001476930763204,10.917883957181633
Jhelum,2024-11-24 20:00:00,391.40999946594235,126.98999977111815,62.87999992370605,581.2799991607665,67.33587944382184,21.846614360456623,10.817506195721544
Jhelum,2024-11-24 21:00:00,395.01999893188474,127.32999935150147,62.93999977111817,585.2899980545044,67.4913291265741,21.755027383817353,10.75364348960854
Jhelum,2024-11-24 22:00:00,372.154999923706,120.2199999809265,59.36499996185303,551.7399998664855,67.45115453180176,21.78924856091969,10.759596907278546
Jhelum,2024-11-24 23:00:00,334.24499950408926,108.9299997329712,53.694999885559085,496.8699991226195,67.2701109131773,21.923239464109614,10.806649622713088
Vehari,2024-11-24 00:00:00,300.22000045776366,139.00000038146973,71.44000020027161,510.660001039505,58.79058470344899,27.219676516374854,13.98973878017616
Vehari,2024-11-24 01:00:00,292.3199996948242,135.18999977111818,69.50499987602235,497.01499934196477,58.8151263205031,27.200386296209633,13.984487383287266
Vehari,2024-11-24 02:00:00,293.1349997997284,135.39499974250793,69.59499988555909,498.12499942779544,58.84767882287729,27.180928461337707,13.971392715784999
Vehari,2024-11-24 03:00:00,289.6550001621247,134.0550000667572,69.0800000667572,492.79000029563906,58.7785872254616,27.203271167502123,14.01814160703628
Vehari,2024-11-24 04:00:00,277.25499963760376,129.41499967575072,67.33999981880189,474.0099991321564,58.49138206898957,27.302166602538097,14.206451328472324
Vehari,2024-11-24 05:00:00,262.1050004482269,124.15500054359437,65.52500023841858,451.7850012302399,58.01542763360846,27.480992110298537,14.503580256092999
Vehari,2024-11-24 06:00:00,248.09500012397766,119.20500025749206,63.67500004768372,430.97500042915345,57.56598407725071,27.659377026229105,14.774638896520178
Vehari,2024-11-24 07:00:00,236.7049991607666,114.4949993133545,61.739999580383305,412.93999805450443,57.32188702377133,27.726788359756366,14.951324616472286
Vehari,2024-11-24 08:00:00,226.9749997854233,110.34499971866607,59.95499989986419,397.27499940395353,57.13296837856959,27.77547036290247,15.09156125852795
Vehari,2024-11-24 09:00:00,219.99499990940095,107.67499997615813,58.679999947547905,386.349999833107,56.941892067926226,27.869807175532777,15.18830075654099
Vehari,2024-11-24 10:00:00,213.21000063419342,104.67000062465667,56.90000030994415,374.7800015687942,56.889375031142585,27.928384702096636,15.182240266760777
Vehari,2024-11-24 11:00:00,207.3600004196167,101.39000034332275,54.80500020980835,363.5550009727478,57.03676193830174,27.88849006946352,15.074747992234757
Vehari,2024-11-24 12:00:00,215.83000016212463,109.33000006675722,58.18000006675721,383.3400002956391,56.30249908584349,28.520373554139887,15.177127360016614
Vehari,2024-11-24 13:00:00,233.75500011444092,117.73500003814698,62.04000005722046,413.53000020980835,56.526733246884895,28.470727632436105,15.002539120679003
Vehari,2024-11-24 14:00:00,256.5449995994568,127.41499948501587,66.43999977111815,450.3999988555908,56.959369505174294,28.28929835896119,14.751332135864509
Vehari,2024-11-24 15:00:00,280.38999938964844,137.23999938964843,70.91999969482424,488.54999847412114,57.39228334159966,28.091290516485007,14.516426141915325
Vehari,2024-11-24 16:00:00,310.30000057220457,149.50000057220458,76.77000031471252,536.5700014591217,57.83029236229946,27.862161538226466,14.307546099474067
Vehari,2024-11-24 17:00:00,342.6600006103516,162.96000061035159,83.3050003051758,588.925001525879,58.183979237175265,27.67075607048934,14.145264692335385
Vehari,2024-11-24 18:00:00,360.2250003814697,169.67500038146974,86.51000013351441,616.4100008964539,58.439188179554094,27.526321788210602,14.034490032235311
Vehari,2024-11-24 19:00:00,350.9799996376038,164.63999967575072,83.86499981880188,599.4849991321563,58.546919463489424,27.463572885742195,13.989507650768399
Vehari,2024-11-24 20:00:00,328.3700002670288,154.27000026702882,78.60500016212464,561.2450006961823,58.50742543090993,27.487104575660982,14.00546999342908
Vehari,2024-11-24 21:00:00,311.83499989509585,146.52499995231628,74.66499996185303,533.0249998092652,58.50288448134351,27.489329769663335,14.007785748993154
Vehari,2024-11-24 22:00:00,309.78000111579894,145.1200011730194,73.85000057220459,528.750002861023,58.587233936568275,27.44586295750108,13.966903105930644
Vehari,2024-11-24 23:00:00,313.89499950408936,146.67499942779543,74.50999975204469,535.0799986839295,58.663190602552575,27.411788851864,13.925020545583422
Layyah,2024-11-24 00:00:00,167.36999974250793,89.33999972343445,46.50499985218048,303.21499931812286,55.19845657994941,29.464241519827304,15.337301900223284
Layyah,2024-11-24 01:00:00,165.52999992370604,88.47999992370606,45.939999961853026,299.94999980926514,55.18586432037497,29.49824970160677,15.315885978018256
Layyah,2024-11-24 02:00:00,161.02000021934506,86.51000018119812,44.8200001001358,292.350000500679,55.07781766498443,29.591243383971598,15.330938951043956
Layyah,2024-11-24 03:00:00,157.57000012397762,84.95000014305116,44.110000061988835,286.6300003290176,54.97331051987082,29.63751179064945,15.389177689479725
Layyah,2024-11-24 04:00:00,156.18000001907347,83.78999996185303,44.0,283.9699999809265,54.99876748584839,29.506638013691934,15.494594500459682
Layyah,2024-11-24 05:00:00,154.9800000667572,82.12000002861024,43.875000023841864,280.9750001192093,55.15793220073096,29.226799535107812,15.615268264161228
Layyah,2024-11-24 06:00:00,153.25000009536743,79.97000007629396,43.390000057220455,276.61000022888186,55.40291383845856,28.910740757789853,15.686345403751584
Layyah,2024-11-24 07:00:00,152.08999986648558,78.8499998807907,43.209999930858615,274.1499996781349,55.4769287051054,28.761626836901087,15.761444457993507
Layyah,2024-11-24 08:00:00,151.26000013351444,78.30000009536744,43.2050000667572,272.7650002956391,55.454328806690654,28.70602900317167,15.839642190137674
Layyah,2024-11-24 09:00:00,150.1699998378754,77.90999987125397,43.09999991655349,271.17999962568285,55.37650270859176,28.72999482955796,15.893502461850284
Layyah,2024-11-24 10:00:00,147.54999980926513,76.79999985694884,42.444999909400934,266.79499957561495,55.30463466105802,28.78614665908767,15.9092186798543
Layyah,2024-11-24 11:00:00,143.81999979019167,75.07999978065492,41.31499989032746,260.21499946117405,55.26968087466098,28.8530637880686,15.877255337270421
Layyah,2024-11-24 12:00:00,142.0199999809265,74.3,40.54499998092652,256.8649999618531,55.28974364044063,28.92570027486589,15.784556084693454
Layyah,2024-11-24 13:00:00,151.02000007629397,79.6699999809265,42.945000028610224,273.6350000858307,55.19030826792031,29.115427469416023,15.694264262663667
Layyah,2024-11-24 14:00:00,161.37000007629393,85.56000003814697,45.480000019073486,292.41000013351436,55.18621114278323,29.260285215649358,15.553503641567431
Layyah,2024-11-24 15:00:00,167.61999998092654,89.01999998092651,46.86500000953675,303.5049999713898,55.22808520344884,29.330653527723786,15.441261268827375
Layyah,2024-11-24 16:00:00,167.35999989509583,89.04999995231628,46.6849999666214,303.0949998140335,55.21701116738349,29.380227323761087,15.402761508855434
Layyah,2024-11-24 17:00:00,163.89000005722045,87.54000005722045,45.80000004768372,297.2300001621246,55.13911784403538,29.451939578599607,15.408942577365014
Layyah,2024-11-24 18:00:00,159.06000022888185,85.22000026702882,44.485000133514404,288.76500062942506,55.08285279801104,29.511886856535106,15.405260345453858
Layyah,2024-11-24 19:00:00,152.97000012397766,82.04000010490418,42.705000042915344,277.7150002717972,55.0816484432844,29.54107629210247,15.377275264613127
Layyah,2024-11-24 20:00:00,146.35999984741213,78.66999988555908,40.80999994277954,265.83999967575073,55.05567259476744,29.592988256663453,15.351339148569117
Layyah,2024-11-24 21:00:00,143.75999984741213,77.35999984741213,39.97999992370607,261.0999996185303,55.05936425026692,29.628494814414342,15.312140935318745
Layyah,2024-11-24 22:00:00,148.28999972343445,79.56999974250795,40.924999880790715,268.7849993467331,55.170489455827145,29.603586485815196,15.22592405835766
Layyah,2024-11-24 23:00:00,156.7099997520447,83.61999979019166,42.81499991416931,283.1449994564057,55.34620072856787,29.53257163316641,15.121227638265712
Kasur,2024-11-24 00:00:00,280.5600004196167,170.84500074386597,60.660000038146975,512.0650012016297,54.78991920190693,33.3639284745013,11.846152323591749
Kasur,2024-11-24 01:00:00,293.94999980926514,176.80499963760374,63.03999996185303,533.7949994087219,55.067956825161325,33.12226600725905,11.809777167579623
Kasur,2024-11-24 02:00:00,318.1400008201599,188.93500094413756,67.58000020980835,574.6550019741057,55.36191275239182,32.87798771351355,11.760099534094639
Kasur,2024-11-24 03:00:00,335.07499837875366,197.41999812126159,71.11499967575072,603.609996175766,55.51183719647723,32.70654882656625,11.781613976956514
Kasur,2024-11-24 04:00:00,335.37499980926515,196.47999963760375,72.21499996185304,604.069999408722,55.51922792681944,32.52603172313193,11.954740350048636
Kasur,2024-11-24 05:00:00,328.00499992370607,191.48999996185304,72.21499996185302,591.7099998474121,55.43340487879041,32.36213685948079,12.204458261728812
Kasur,2024-11-24 06:00:00,321.0100003242493,187.30000042915347,72.13000001907349,580.4400007724762,55.30459649525093,32.26862383362381,12.426779671125281
Kasur,2024-11-24 07:00:00,312.4400013923645,181.85500149726866,71.36000032424927,565.6550032138824,55.23508138656494,32.14945513856024,12.615463474874812
Kasur,2024-11-24 08:00:00,302.98999974727633,175.62499960660935,70.22999999523162,548.8449993491173,55.20502147356654,31.99901608193304,12.79596244450042
Kasur,2024-11-24 09:00:00,303.51000065803527,176.62000086307523,70.5600000858307,550.6900016069412,55.11449268597174,32.07249093822099,12.81301637580727
Kasur,2024-11-24 10:00:00,312.5850013256073,181.9850017309189,71.8450002193451,566.4150032758713,55.18656806718861,32.129269295199705,12.68416263761169
Kasur,2024-11-24 11:00:00,327.814998626709,190.08999824523926,73.81499977111817,591.7199966430665,55.40035835977527,32.12499143575574,12.474650204468986
Kasur,2024-11-24 12:00:00,376.87999992370607,229.1199996948242,82.92000007629396,688.9199996948242,54.7059165201555,33.25785284159541,12.036230638249087
Kasur,2024-11-24 13:00:00,433.814999961853,260.7199999809265,93.53500003814699,788.0699999809265,55.047774940341924,33.083355537862964,11.86886952179512
Kasur,2024-11-24 14:00:00,501.25499897003175,297.3799986839294,105.91499977111819,904.5499974250794,55.414847205452446,32.87601564650497,11.709137148042583
Kasur,2024-11-24 15:00:00,553.3350004196167,325.69500074386593,115.38500003814698,994.4150012016296,55.64427324114969,32.752422313652055,11.603304445198257
Kasur,2024-11-24 16:00:00,579.1850006103516,340.51000137329106,119.94500007629394,1039.6400020599367,55.7101496155167,32.752683688450475,11.53716669603282
Kasur,2024-11-24 17:00:00,589.8499977111817,347.6399967193604,121.62999954223632,1059.1199939727785,55.69246176711702,32.82347597040033,11.484062262482645
Kasur,2024-11-24 18:00:00,592.7149974822999,349.1599966049195,121.85499954223631,1063.7299936294557,55.72043667396754,32.82411877976503,11.455444546267426
Kasur,2024-11-24 19:00:00,588.6400012969971,346.40000171661376,120.78000030517579,1055.8200033187866,55.75192735946559,32.80862274135417,11.439449899180245
Kasur,2024-11-24 20:00:00,578.4150016784668,340.810001373291,118.52500038146974,1037.7500034332274,55.73741264898816,32.84124309764167,11.421344253370178
Kasur,2024-11-24 21:00:00,570.9300006866455,336.595001411438,116.93000011444093,1024.4550022125243,55.73011986408412,32.856006431174706,11.413873704741174
Kasur,2024-11-24 22:00:00,567.9900032043457,333.6550037384033,116.3800006866455,1018.0250076293945,55.793325207893005,32.77473551611104,11.43193927599595
Kasur,2024-11-24 23:00:00,567.0550016403198,331.24500188827517,116.35500030517578,1014.6550038337707,55.88648353359124,32.646071880264685,11.467444586144083
Bahawalnagar,2024-11-24 00:00:00,326.14000005722045,215.69500017166138,75.01500005722048,616.8500002861024,52.87184889453722,34.96717193347158,12.160979171991185
Bahawalnagar,2024-11-24 01:00:00,325.5849995613098,215.03999929428105,74.67499980926513,615.299998664856,52.91483833378825,34.94880542189142,12.136356244320325
Bahawalnagar,2024-11-24 02:00:00,330.92499990463256,218.39499979019163,75.64999995231628,624.9699996471405,52.95054164063452,34.944877340272,12.104581019093468
Bahawalnagar,2024-11-24 03:00:00,329.08999929428103,216.65999917984007,75.58499970436097,621.334998178482,52.96498672359481,34.8700781084286,12.164935167976607
Bahawalnagar,2024-11-24 04:00:00,310.1150003433228,203.59000034332277,72.75500011444092,586.4600008010865,52.879139228543316,34.71507009262781,12.405790678828872
Bahawalnagar,2024-11-24 05:00:00,284.2650000095367,186.0199998378754,69.05999999046325,539.3449998378753,52.70559662089859,34.48998320069569,12.804420178405728
Bahawalnagar,2024-11-24 06:00:00,262.72499976158144,170.69499955177307,65.83499989509582,499.2549992084504,52.62340891490758,34.18994297952017,13.186648105572237
Bahawalnagar,2024-11-24 07:00:00,253.7449997663498,163.12499973773956,64.93999989032746,481.8099993944168,52.66495093196071,33.856706988806806,13.478342079232483
Bahawalnagar,2024-11-24 08:00:00,249.78500020503998,158.4600000619888,64.73500010967254,472.98000037670135,52.81090109647355,33.50247366395715,13.686625239569292
Bahawalnagar,2024-11-24 09:00:00,245.8649997472763,154.61999990940092,64.12499988079071,464.60999953746796,52.9185768692111,33.27952477633486,13.801898354454039
Bahawalnagar,2024-11-24 10:00:00,238.55500013828276,149.9700000524521,62.085000061988836,450.6100002527237,52.94045849059934,33.281551667371275,13.777989842029381
Bahawalnagar,2024-11-24 11:00:00,231.6200005531311,146.67000074386596,59.815000247955325,438.10500154495236,52.86860449808523,33.478275807544435,13.65311969437033
Bahawalnagar,2024-11-24 12:00:00,231.70500116348268,158.24500150680544,61.500000524520885,451.45000319480897,51.32462056124911,35.052608347976864,13.622771090774034
Bahawalnagar,2024-11-24 13:00:00,233.5849988937378,161.40999851226806,61.844999504089365,456.8399969100952,51.13059287138264,35.33184476052632,13.537562368091052
Bahawalnagar,2024-11-24 14:00:00,236.24499921798707,165.08999872207642,62.09499955177308,463.42999749183656,50.97749401130396,35.6235029272106,13.39900306148544
Bahawalnagar,2024-11-24 15:00:00,243.14999914169312,171.04499864578247,63.22499957084656,477.4199973583221,50.92999884527243,35.82694474303862,13.243056411688963
Bahawalnagar,2024-11-24 16:00:00,260.5800009727478,182.6400013923645,66.69000048637392,509.9100028514863,51.10313575249532,35.81808561726906,13.078778630235599
Bahawalnagar,2024-11-24 17:00:00,282.6750007629394,196.79000129699708,71.09500041007996,550.5600024700165,51.343177763505246,35.74360658495424,12.913215651540504
Bahawalnagar,2024-11-24 18:00:00,296.9650009155273,205.48500137329103,73.77000045776367,576.2200027465819,51.53673935302984,35.66085876815042,12.802401878819758
Bahawalnagar,2024-11-24 19:00:00,296.95,205.10000000000002,73.35,575.4,51.60757733750434,35.6447688564477,12.747653806047964
Bahawalnagar,2024-11-24 20:00:00,290.33000087738037,200.825001335144,71.71000046730042,562.8650026798248,51.580751955638846,35.679070537163874,12.74017750719728
Bahawalnagar,2024-11-24 21:00:00,284.9549994468689,197.46999940872192,70.35499978065492,552.7799986362458,51.54944103438558,35.723072451227765,12.727486514386657
Bahawalnagar,2024-11-24 22:00:00,284.3499994277954,197.09499912261958,70.00499968528747,551.4499982357024,51.56405845272262,35.74122762774525,12.694713919532145
Bahawalnagar,2024-11-24 23:00:00,284.78000040054326,197.46500082015993,69.86000022888184,552.1050014495851,51.580768088105735,35.76584169708726,12.653390214807
Sargodha,2024-11-24 00:00:00,224.64999916553498,157.7699991464615,43.06499977111816,425.4849980831146,52.79857108420346,37.080038040646166,10.121390875150388
Sargodha,2024-11-24 01:00:00,251.14000022411346,175.52000024318696,46.97000007629395,473.63000054359435,53.02451279181538,37.05846336628576,9.91702384189886
Sargodha,2024-11-24 02:00:00,286.28999943733214,199.88999943733216,52.379999828338626,538.559998703003,53.15842248343644,37.11564169613803,9.725935820425528
Sargodha,2024-11-24 03:00:00,305.6449995517731,212.4849995136261,55.984999847412105,574.1149989128113,53.23759179442553,37.010877596997844,9.751530608576617
Sargodha,2024-11-24 04:00:00,294.1600001811981,201.79000010490418,55.79000005722046,551.7400003433228,53.31496719435888,36.57338601140744,10.111646794233673
Sargodha,2024-11-24 05:00:00,263.7249994277954,176.33499946594242,52.9399998664856,492.99999876022343,53.49391482576073,35.76774846032101,10.738336713918253
Sargodha,2024-11-24 06:00:00,239.31500000953673,157.48499999046328,50.92000002861023,447.72000002861023,53.45193424333154,35.174886085142425,11.37317967152603
Sargodha,2024-11-24 07:00:00,216.2549998283386,141.03499975204468,47.825,405.1149995803833,53.38113870193273,34.81357142987257,11.805289868194704
Sargodha,2024-11-24 08:00:00,192.51999975442885,124.51999971866609,43.85999996066093,360.89999943375585,53.34441675159005,34.50263228429903,12.152950964110918
Sargodha,2024-11-24 09:00:00,182.14000010490417,117.21000003814699,41.775000071525575,341.12500021457674,53.39391718294855,34.35983875834921,12.24624405870223
Sargodha,2024-11-24 10:00:00,197.34499983787535,127.40499992370606,43.70999991893768,368.4599996805191,53.559409436299035,34.57770179508636,11.862888768614598
Sargodha,2024-11-24 11:00:00,225.59499945640565,146.8349994182587,47.46999988555908,419.8999987602234,53.725887145150416,34.969040212383106,11.305072642466476
Sargodha,2024-11-24 12:00:00,255.39999914169314,170.12999925613406,52.35999975204468,477.8899981498719,53.44326102878527,35.6002427158518,10.956496255362929
Sargodha,2024-11-24 13:00:00,258.1800000190735,174.60000009536742,52.189999961853026,484.9700000762939,53.236282652217135,36.00222695587354,10.761490391909327
Sargodha,2024-11-24 14:00:00,248.22500052452085,170.5050006389618,49.27500019073486,468.0050013542175,53.03896321754211,36.432303104793576,10.52873367766432
Sargodha,2024-11-24 15:00:00,242.17500047683714,167.6950005531311,47.07000007629395,456.94000110626223,52.99929966527901,36.69956671491611,10.301133619804876
Sargodha,2024-11-24 16:00:00,252.52499911785125,174.73499925136562,47.90499982833862,475.1649981975555,53.14469712115895,36.773541804255004,10.081761074586042
Sargodha,2024-11-24 17:00:00,269.50999996662136,186.049999833107,50.10999994277954,505.6699997425079,53.29760517805258,36.79276997406322,9.909624847884201
Sargodha,2024-11-24 18:00:00,275.7400006055832,189.9000005483627,50.64000015258789,516.2800013065338,53.40900284879842,36.782366171029025,9.808630980172543
Sargodha,2024-11-24 19:00:00,259.6950000762939,178.37500000000003,47.550000000000004,485.62000007629393,53.47699848348384,36.731394912066264,9.7916066044499
Sargodha,2024-11-24 20:00:00,234.33000036478043,160.55000029802326,43.18000006675721,438.0600007295609,53.49267223086308,36.650230569017374,9.857097200119545
Sargodha,2024-11-24 21:00:00,213.37500025033947,145.9550002217293,39.62500004768371,398.9550005197525,53.483475573023966,36.58432656103604,9.932197865939985
Sargodha,2024-11-24 22:00:00,202.19499943256378,138.0449995279312,37.789999866485594,378.02999882698055,53.486495796622165,36.51694308818931,9.99656111518853
Sargodha,2024-11-24 23:00:00,195.7299998641014,133.38999985456468,36.87999997138977,365.99999969005586,53.478142084659495,36.44535518238386,10.076502732956639
Rajanpur,2024-11-24 00:00:00,223.5499999046326,127.48000006675723,60.94499995708467,411.9749999284745,54.26300138198786,30.943625241553445,14.793373376458693
Rajanpur,2024-11-24 01:00:00,223.9400000572205,127.38999991416932,61.11500003337861,412.4450000047684,54.295724291634386,30.886542426916684,14.81773328144893
Rajanpur,2024-11-24 02:00:00,221.53000011444092,125.96000013351443,60.68000006675721,408.1700003147125,54.27395446594164,30.859690824018205,14.866354710040161
Rajanpur,2024-11-24 03:00:00,219.86999979019163,125.089999628067,60.139999890327445,405.09999930858606,54.27548757478645,30.878795320061048,14.845717105152506
Rajanpur,2024-11-24 04:00:00,222.20000019073487,126.97000036239625,60.19000010490418,409.3600006580353,54.27985143481393,31.01670904785405,14.70343951733202
Rajanpur,2024-11-24 05:00:00,225.60999975204467,129.85999960899352,60.349999880790705,415.8199992418289,54.256649551104545,31.22985903654689,14.513491412348564
Rajanpur,2024-11-24 06:00:00,228.99999990463257,133.4300000667572,60.74499995708466,423.1749999284744,54.11472793604028,31.530690633735386,14.354581430224341
Rajanpur,2024-11-24 07:00:00,231.12000036239624,137.35000052452088,61.005000185966495,429.4750010728836,53.81454095931751,31.98090696347936,14.204552077203141
Rajanpur,2024-11-24 08:00:00,231.16000013351444,140.00000014305115,60.62500007152558,431.78500034809116,53.5359032729624,32.423544131960966,14.040552595076635
Rajanpur,2024-11-24 09:00:00,228.83000011444094,140.16000003814696,59.66500005722046,428.65500020980835,53.38325693213386,32.69762395622228,13.91911911164386
Rajanpur,2024-11-24 10:00:00,221.9400002479553,136.11000018119813,57.91500012874603,415.9650005578995,53.35545056682306,32.721503010744904,13.923046422432037
Rajanpur,2024-11-24 11:00:00,213.68999996185303,130.5699998855591,56.09499998092652,400.35499982833863,53.37512958586193,32.61355545491975,14.011314959218327
